Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Method
ORD-2568,2024-12-31,2025-01-04,CUST-858,Penny Terry,Home Office,Pakistan,Islamabad,Central,P-939,Furniture,Chairs,Office Chair,2352.0,4,0.12,558.77,Debit Card
ORD-2615,2024-12-31,2025-01-04,CUST-146,Gabrielle Newman,Home Office,Pakistan,Quetta,West,P-958,Office Supplies,Pens,Premium Pen Pack,397.5,5,0.07,77.68,Cash
ORD-1100,2024-12-31,2025-01-05,CUST-561,Ashley Young,Consumer,Pakistan,Multan,West,P-395,Electronics,Accessories,Wireless Earbuds,3195.0,5,0.12,579.28,Credit Card
ORD-1621,2025-01-01,2025-01-02,CUST-637,Derrick Perez,Consumer,Pakistan,Islamabad,Central,P-220,Office Supplies,Pens,Premium Pen Pack,208.0,4,0.02,50.78,Credit Card
ORD-3617,2025-01-02,2025-01-06,CUST-225,Tommy Brown,Corporate,Pakistan,Sialkot,East,P-959,Electronics,Accessories,Wireless Earbuds,4520.0,4,0.05,1405.94,Credit Card
ORD-2961,2025-01-03,2025-01-05,CUST-193,Jamie Diaz,Consumer,Pakistan,Karachi,South,P-513,Office Supplies,Pens,Premium Pen Pack,116.0,4,0.07,30.7,Bank Transfer
ORD-3183,2025-01-03,2025-01-04,CUST-981,Kathy Rodriguez,Home Office,Pakistan,Multan,West,P-925,Electronics,Phones,iPhone 13,5352.0,4,0.1,1606.86,Bank Transfer
ORD-3192,2025-01-04,2025-01-07,CUST-518,Oscar King,Corporate,Pakistan,Sialkot,East,P-301,Furniture,Storage,Filing Cabinet,758.0,2,0.01,189.38,Cash
ORD-3785,2025-01-04,2025-01-09,CUST-272,Jared Wallace,Corporate,Pakistan,Karachi,South,P-944,Furniture,Chairs,Office Chair,1880.0,5,0.0,383.34,Cash
ORD-1840,2025-01-05,2025-01-07,CUST-470,Victoria Green,Consumer,Pakistan,Karachi,South,P-484,Office Supplies,Pens,Premium Pen Pack,153.0,3,0.16,30.91,Credit Card
ORD-3353,2025-01-07,2025-01-10,CUST-628,Teresa Jackson,Home Office,Pakistan,Hyderabad,South,P-587,Office Supplies,Pens,Premium Pen Pack,98.0,2,0.04,14.95,Cash
ORD-3822,2025-01-07,2025-01-09,CUST-946,Felicia Thompson,Corporate,Pakistan,Hyderabad,South,P-347,Furniture,Storage,Filing Cabinet,408.0,3,0.1,58.31,Credit Card
ORD-3568,2025-01-07,2025-01-11,CUST-731,Daniel Bolton,Corporate,Pakistan,Rawalpindi,North,P-336,Furniture,Chairs,Office Chair,2595.0,5,0.13,506.52,Cash
ORD-1729,2025-01-08,2025-01-12,CUST-675,Ashley Stone,Home Office,Pakistan,Rawalpindi,North,P-130,Electronics,Accessories,Gaming Mouse,3896.0,4,0.0,529.49,Debit Card
ORD-1351,2025-01-08,2025-01-11,CUST-695,Stephanie Cain,Corporate,Pakistan,Hyderabad,South,P-699,Furniture,Storage,Filing Cabinet,902.0,2,0.13,209.25,Credit Card
ORD-2964,2025-01-09,2025-01-12,CUST-696,Diane Davis,Corporate,Pakistan,Sialkot,East,P-108,Electronics,Accessories,Wireless Earbuds,2066.0,2,0.14,449.57,Debit Card
ORD-2230,2025-01-09,2025-01-13,CUST-973,Paul Davis,Consumer,Pakistan,Faisalabad,East,P-327,Furniture,Tables,Office Desk,528.0,2,0.12,99.94,Cash
ORD-3194,2025-01-10,2025-01-15,CUST-884,Timothy Evans,Corporate,Pakistan,Quetta,West,P-844,Office Supplies,Pens,Premium Pen Pack,720.0,5,0.07,174.35,Debit Card
ORD-1036,2025-01-10,2025-01-15,CUST-249,Brian Whitaker,Consumer,Pakistan,Hyderabad,South,P-413,Furniture,Chairs,Office Chair,3304.0,4,0.07,426.37,Debit Card
ORD-2865,2025-01-11,2025-01-12,CUST-167,Ashley Carroll,Corporate,Pakistan,Lahore,North,P-954,Technology,Laptops,Dell Inspiron,3524.0,4,0.08,663.4,Cash
ORD-2781,2025-01-12,2025-01-13,CUST-343,Erin Wilson DDS,Corporate,Pakistan,Sialkot,East,P-986,Electronics,Accessories,Wireless Earbuds,2888.0,2,0.03,530.96,Cash
ORD-2385,2025-01-12,2025-01-14,CUST-252,Anthony Hawkins,Home Office,Pakistan,Faisalabad,East,P-152,Technology,Tablets,iPad Air,2265.0,1,0.01,589.29,Credit Card
ORD-2864,2025-01-13,2025-01-14,CUST-211,Melissa Oneal,Home Office,Pakistan,Islamabad,Central,P-338,Furniture,Tables,Office Desk,2776.0,4,0.15,522.28,Cash
ORD-1299,2025-01-15,2025-01-20,CUST-491,Louis Reyes,Corporate,Pakistan,Hyderabad,South,P-787,Technology,Tablets,iPad Air,5826.0,3,0.12,642.47,Credit Card
ORD-2210,2025-01-16,2025-01-20,CUST-593,Juan Wilson,Home Office,Pakistan,Multan,West,P-787,Furniture,Storage,Filing Cabinet,960.0,3,0.11,194.65,Credit Card
ORD-1060,2025-01-16,2025-01-18,CUST-146,Molly Thompson,Consumer,Pakistan,Islamabad,Central,P-332,Technology,Tablets,iPad Air,6315.0,5,0.11,1923.99,Bank Transfer
ORD-1827,2025-01-19,2025-01-23,CUST-255,James Peterson,Corporate,Pakistan,Sialkot,East,P-783,Office Supplies,Binders,Document Binder Set,366.0,3,0.15,52.29,Credit Card
ORD-1157,2025-01-20,2025-01-25,CUST-820,Mr. Jesus Scott,Home Office,Pakistan,Hyderabad,South,P-171,Furniture,Storage,Filing Cabinet,930.0,1,0.12,170.48,Cash
ORD-1627,2025-01-22,2025-01-25,CUST-477,Joe Kelly,Home Office,Pakistan,Faisalabad,East,P-680,Technology,Monitors,Samsung Monitor,4280.0,5,0.17,516.71,Bank Transfer
ORD-2420,2025-01-22,2025-01-25,CUST-740,Michael Williams,Consumer,Pakistan,Karachi,South,P-382,Furniture,Storage,Filing Cabinet,862.0,2,0.14,222.54,Bank Transfer
ORD-3149,2025-01-23,2025-01-25,CUST-458,Craig Morgan,Home Office,Pakistan,Islamabad,Central,P-417,Technology,Laptops,Dell Inspiron,8804.0,4,0.03,2053.53,Bank Transfer
ORD-2466,2025-01-23,2025-01-28,CUST-704,Robert Brown,Corporate,Pakistan,Sialkot,East,P-904,Office Supplies,Binders,Document Binder Set,212.0,2,0.13,24.65,Cash
ORD-1097,2025-01-24,2025-01-28,CUST-893,Tracy Lowe,Corporate,Pakistan,Quetta,West,P-910,Electronics,Accessories,Gaming Mouse,4572.0,4,0.13,1087.83,Debit Card
ORD-1009,2025-01-24,2025-01-27,CUST-598,Lisa Hale DDS,Corporate,Pakistan,Islamabad,Central,P-692,Furniture,Chairs,Office Chair,4690.0,5,0.15,596.7,Bank Transfer
ORD-2896,2025-01-25,2025-01-30,CUST-542,Tammy Graham,Corporate,Pakistan,Hyderabad,South,P-263,Electronics,Accessories,Wireless Earbuds,7205.0,5,0.0,1454.59,Bank Transfer
ORD-2520,2025-01-27,2025-01-29,CUST-146,Spencer Hunt,Consumer,Pakistan,Lahore,North,P-441,Office Supplies,Pens,Premium Pen Pack,36.0,1,0.04,6.26,Bank Transfer
ORD-1025,2025-01-27,2025-01-31,CUST-251,Jacqueline Reese,Home Office,Pakistan,Islamabad,Central,P-153,Electronics,Phones,iPhone 13,3942.0,3,0.14,1056.58,Credit Card
ORD-1105,2025-01-28,2025-01-29,CUST-183,Melissa Clark,Consumer,Pakistan,Rawalpindi,North,P-460,Electronics,Accessories,Gaming Mouse,584.0,1,0.0,155.28,Bank Transfer
ORD-3275,2025-01-29,2025-01-31,CUST-234,John Johnson,Corporate,Pakistan,Islamabad,Central,P-245,Technology,Laptops,Dell Inspiron,9968.0,4,0.16,2776.72,Cash
ORD-1267,2025-01-29,2025-01-30,CUST-230,Deborah Murphy,Home Office,Pakistan,Lahore,North,P-452,Furniture,Chairs,Office Chair,2420.0,4,0.03,242.14,Bank Transfer
ORD-1849,2025-01-29,2025-01-31,CUST-268,Alexandra Wilson,Corporate,Pakistan,Karachi,South,P-161,Furniture,Tables,Office Desk,916.0,1,0.12,93.61,Credit Card
ORD-2190,2025-01-30,2025-02-04,CUST-400,Joseph Reeves,Consumer,Pakistan,Faisalabad,East,P-105,Electronics,Accessories,Gaming Mouse,315.0,1,0.1,31.43,Debit Card
ORD-1898,2025-01-30,2025-02-04,CUST-217,Douglas Cooper,Consumer,Pakistan,Islamabad,Central,P-581,Technology,Monitors,Samsung Monitor,4260.0,5,0.13,592.31,Bank Transfer
ORD-3820,2025-01-30,2025-01-31,CUST-843,Michelle Church,Consumer,Pakistan,Rawalpindi,North,P-479,Technology,Monitors,Samsung Monitor,2437.0,1,0.04,502.91,Credit Card
ORD-3230,2025-01-30,2025-02-02,CUST-349,Briana Johnson,Consumer,Pakistan,Multan,West,P-435,Technology,Laptops,Dell Inspiron,1462.0,2,0.16,405.74,Bank Transfer
ORD-1993,2025-01-30,2025-01-31,CUST-342,Patricia Smith,Consumer,Pakistan,Islamabad,Central,P-960,Furniture,Tables,Office Desk,876.0,2,0.15,163.56,Credit Card
ORD-2647,2025-01-30,2025-02-01,CUST-336,Jeffrey Maxwell,Home Office,Pakistan,Hyderabad,South,P-992,Furniture,Chairs,Office Chair,429.0,3,0.07,97.03,Credit Card
ORD-2788,2025-01-31,2025-02-03,CUST-597,Katie Andrews,Home Office,Pakistan,Multan,West,P-184,Office Supplies,Paper,A4 Printing Paper,483.0,3,0.06,62.7,Debit Card
ORD-2812,2025-02-01,2025-02-04,CUST-624,Elizabeth Dyer,Corporate,Pakistan,Lahore,North,P-191,Office Supplies,Pens,Premium Pen Pack,760.0,4,0.09,158.2,Debit Card
ORD-1579,2025-02-02,2025-02-05,CUST-427,Daniel Schultz,Consumer,Pakistan,Faisalabad,East,P-278,Electronics,Accessories,Wireless Earbuds,1885.0,5,0.07,465.57,Bank Transfer
ORD-2143,2025-02-03,2025-02-08,CUST-927,Holly Hamilton,Corporate,Pakistan,Islamabad,Central,P-346,Technology,Monitors,Samsung Monitor,2326.0,2,0.16,304.14,Cash
ORD-2718,2025-02-03,2025-02-08,CUST-843,Scott Hernandez,Corporate,Pakistan,Karachi,South,P-395,Electronics,Phones,iPhone 13,1930.0,5,0.08,302.8,Cash
ORD-1987,2025-02-05,2025-02-07,CUST-333,Dillon Reyes,Home Office,Pakistan,Hyderabad,South,P-467,Office Supplies,Pens,Premium Pen Pack,138.0,2,0.06,29.05,Debit Card
ORD-3246,2025-02-06,2025-02-09,CUST-192,Lauren Knox,Home Office,Pakistan,Hyderabad,South,P-152,Technology,Laptops,Dell Inspiron,4145.0,5,0.1,960.1,Debit Card
ORD-1919,2025-02-06,2025-02-08,CUST-164,Jennifer Harding,Home Office,Pakistan,Islamabad,Central,P-187,Electronics,Phones,iPhone 13,1147.0,1,0.01,394.41,Credit Card
ORD-3111,2025-02-06,2025-02-10,CUST-571,Tony Hicks,Consumer,Pakistan,Multan,West,P-230,Technology,Tablets,iPad Air,4234.0,2,0.03,685.19,Debit Card
ORD-2383,2025-02-06,2025-02-07,CUST-975,Jeffery Kim,Corporate,Pakistan,Faisalabad,East,P-776,Office Supplies,Pens,Premium Pen Pack,516.0,4,0.19,89.98,Credit Card
ORD-3738,2025-02-07,2025-02-12,CUST-983,Jasmine Barton,Corporate,Pakistan,Quetta,West,P-465,Furniture,Chairs,Office Chair,640.0,5,0.17,67.49,Bank Transfer
ORD-3559,2025-02-08,2025-02-10,CUST-213,Kristen Robinson,Home Office,Pakistan,Lahore,North,P-506,Furniture,Storage,Filing Cabinet,2320.0,4,0.01,788.71,Debit Card
ORD-2954,2025-02-09,2025-02-11,CUST-308,Jonathan Jones,Home Office,Pakistan,Karachi,South,P-621,Furniture,Chairs,Office Chair,667.0,1,0.09,193.26,Debit Card
ORD-1354,2025-02-09,2025-02-10,CUST-704,Sonia Salas,Corporate,Pakistan,Karachi,South,P-426,Electronics,Phones,iPhone 13,2078.0,2,0.19,376.47,Debit Card
ORD-3970,2025-02-09,2025-02-14,CUST-911,Brandon Webb,Corporate,Pakistan,Rawalpindi,North,P-212,Electronics,Phones,iPhone 13,981.0,3,0.02,229.12,Bank Transfer
ORD-2167,2025-02-10,2025-02-14,CUST-583,Edwin Herrera,Consumer,Pakistan,Quetta,West,P-647,Furniture,Tables,Office Desk,1080.0,2,0.18,265.99,Cash
ORD-2921,2025-02-11,2025-02-14,CUST-282,Deborah Maldonado MD,Home Office,Pakistan,Karachi,South,P-422,Electronics,Phones,iPhone 13,4888.0,4,0.16,911.36,Credit Card
ORD-1491,2025-02-11,2025-02-12,CUST-685,Patricia Davis,Home Office,Pakistan,Islamabad,Central,P-817,Furniture,Tables,Office Desk,1775.0,5,0.16,197.74,Debit Card
ORD-3737,2025-02-11,2025-02-12,CUST-995,Mary Dickerson,Home Office,Pakistan,Sialkot,East,P-672,Technology,Tablets,iPad Air,605.0,1,0.2,74.22,Credit Card
ORD-2883,2025-02-12,2025-02-14,CUST-865,Ryan Hill,Corporate,Pakistan,Lahore,North,P-824,Office Supplies,Binders,Document Binder Set,108.0,4,0.05,26.66,Credit Card
ORD-3024,2025-02-12,2025-02-17,CUST-500,Jamie Flynn,Corporate,Pakistan,Multan,West,P-561,Office Supplies,Pens,Premium Pen Pack,516.0,4,0.07,86.96,Bank Transfer
ORD-2795,2025-02-12,2025-02-16,CUST-298,Felicia Baker,Consumer,Pakistan,Faisalabad,East,P-700,Furniture,Tables,Office Desk,908.0,1,0.06,87.18,Bank Transfer
ORD-1271,2025-02-12,2025-02-16,CUST-992,Kyle Harvey,Corporate,Pakistan,Islamabad,Central,P-371,Electronics,Phones,iPhone 13,1136.0,1,0.2,234.96,Cash
ORD-3171,2025-02-13,2025-02-15,CUST-606,Travis Wagner PhD,Home Office,Pakistan,Karachi,South,P-453,Electronics,Accessories,Wireless Earbuds,1912.0,2,0.04,456.62,Bank Transfer
ORD-1399,2025-02-13,2025-02-16,CUST-208,Joe Frazier,Consumer,Pakistan,Quetta,West,P-646,Technology,Monitors,Samsung Monitor,2612.0,2,0.06,800.15,Bank Transfer
ORD-2439,2025-02-14,2025-02-16,CUST-689,Elizabeth Nolan,Home Office,Pakistan,Faisalabad,East,P-377,Technology,Tablets,iPad Air,5910.0,5,0.19,1064.78,Bank Transfer
ORD-1420,2025-02-14,2025-02-15,CUST-338,Meghan Aguilar,Corporate,Pakistan,Islamabad,Central,P-294,Electronics,Accessories,Gaming Mouse,2680.0,4,0.19,451.03,Credit Card
ORD-1255,2025-02-14,2025-02-19,CUST-672,Colleen Steele,Consumer,Pakistan,Rawalpindi,North,P-453,Office Supplies,Paper,A4 Printing Paper,475.0,5,0.11,97.59,Debit Card
ORD-2766,2025-02-15,2025-02-18,CUST-453,Keith Nelson,Corporate,Pakistan,Lahore,North,P-333,Furniture,Storage,Filing Cabinet,1998.0,2,0.17,530.91,Bank Transfer
ORD-1208,2025-02-16,2025-02-21,CUST-343,Melissa Herrera,Home Office,Pakistan,Multan,West,P-589,Office Supplies,Pens,Premium Pen Pack,318.0,2,0.1,99.61,Cash
ORD-3802,2025-02-16,2025-02-19,CUST-198,Bruce Livingston,Home Office,Pakistan,Quetta,West,P-247,Office Supplies,Paper,A4 Printing Paper,54.0,3,0.14,15.99,Bank Transfer
ORD-2492,2025-02-17,2025-02-19,CUST-134,Jennifer Marks,Corporate,Pakistan,Multan,West,P-316,Technology,Laptops,Dell Inspiron,1489.0,1,0.09,245.09,Credit Card
ORD-1766,2025-02-18,2025-02-20,CUST-595,Margaret Sanchez,Consumer,Pakistan,Faisalabad,East,P-123,Office Supplies,Paper,A4 Printing Paper,52.0,2,0.1,7.42,Credit Card
ORD-3942,2025-02-18,2025-02-19,CUST-388,Annette Crawford,Home Office,Pakistan,Rawalpindi,North,P-461,Furniture,Chairs,Office Chair,374.0,2,0.04,94.86,Debit Card
ORD-3855,2025-02-18,2025-02-20,CUST-800,James Wheeler,Consumer,Pakistan,Karachi,South,P-781,Technology,Laptops,Dell Inspiron,2067.0,3,0.13,279.48,Credit Card
ORD-2762,2025-02-18,2025-02-20,CUST-132,Robert Taylor,Home Office,Pakistan,Islamabad,Central,P-398,Electronics,Accessories,Gaming Mouse,1473.0,1,0.01,505.28,Cash
ORD-1573,2025-02-19,2025-02-22,CUST-797,Marcia Saunders,Corporate,Pakistan,Lahore,North,P-198,Electronics,Accessories,Gaming Mouse,792.0,1,0.09,185.95,Credit Card
ORD-1074,2025-02-19,2025-02-22,CUST-192,Maureen Mata,Home Office,Pakistan,Rawalpindi,North,P-771,Office Supplies,Pens,Premium Pen Pack,579.0,3,0.08,169.7,Debit Card
ORD-3759,2025-02-21,2025-02-25,CUST-107,Donna Moore,Consumer,Pakistan,Faisalabad,East,P-571,Furniture,Storage,Filing Cabinet,1905.0,3,0.03,356.46,Cash
ORD-1543,2025-02-21,2025-02-22,CUST-364,Sara Perry,Consumer,Pakistan,Islamabad,Central,P-528,Furniture,Chairs,Office Chair,3890.0,5,0.08,370.7,Debit Card
ORD-2910,2025-02-22,2025-02-23,CUST-231,Gary Harvey,Consumer,Pakistan,Faisalabad,East,P-724,Office Supplies,Binders,Document Binder Set,344.0,2,0.03,34.4,Debit Card
ORD-1450,2025-02-23,2025-02-28,CUST-521,Laurie Garcia,Home Office,Pakistan,Karachi,South,P-811,Furniture,Chairs,Office Chair,2200.0,4,0.1,399.25,Credit Card
ORD-1909,2025-02-23,2025-02-25,CUST-635,Rachel Decker,Home Office,Pakistan,Lahore,North,P-817,Office Supplies,Binders,Document Binder Set,508.0,4,0.17,111.94,Credit Card
ORD-1297,2025-02-24,2025-02-27,CUST-659,Karen Ramirez,Corporate,Pakistan,Sialkot,East,P-771,Electronics,Accessories,Wireless Earbuds,1976.0,4,0.15,209.48,Cash
ORD-1720,2025-02-24,2025-02-27,CUST-964,Bill Wong,Home Office,Pakistan,Faisalabad,East,P-198,Office Supplies,Pens,Premium Pen Pack,330.0,3,0.04,32.22,Cash
ORD-2366,2025-02-24,2025-02-28,CUST-241,Kim Burgess,Home Office,Pakistan,Islamabad,Central,P-882,Electronics,Phones,iPhone 13,1438.0,1,0.01,171.36,Cash
ORD-1444,2025-02-26,2025-03-02,CUST-211,Douglas Reid,Home Office,Pakistan,Islamabad,Central,P-927,Technology,Tablets,iPad Air,4925.0,5,0.06,823.69,Debit Card
ORD-1610,2025-02-27,2025-02-28,CUST-931,Anthony Gross,Home Office,Pakistan,Islamabad,Central,P-593,Office Supplies,Pens,Premium Pen Pack,82.0,2,0.07,23.34,Cash
ORD-1785,2025-02-27,2025-02-28,CUST-851,Jeffrey Watson,Home Office,Pakistan,Faisalabad,East,P-493,Electronics,Accessories,Wireless Earbuds,5240.0,4,0.13,1409.0,Debit Card
ORD-1747,2025-02-28,2025-03-02,CUST-640,Adam Bonilla,Home Office,Pakistan,Multan,West,P-294,Furniture,Storage,Filing Cabinet,942.0,3,0.14,248.19,Debit Card
ORD-2297,2025-03-01,2025-03-03,CUST-907,Richard Wells,Home Office,Pakistan,Faisalabad,East,P-905,Furniture,Chairs,Office Chair,2032.0,4,0.01,596.55,Cash
ORD-2305,2025-03-01,2025-03-05,CUST-190,Tammy Crawford,Corporate,Pakistan,Islamabad,Central,P-489,Electronics,Accessories,Wireless Earbuds,4540.0,4,0.11,790.74,Debit Card
ORD-2502,2025-03-03,2025-03-05,CUST-885,Thomas Osborne,Corporate,Pakistan,Lahore,North,P-147,Office Supplies,Binders,Document Binder Set,180.0,1,0.19,44.51,Debit Card
ORD-2635,2025-03-03,2025-03-08,CUST-862,Natasha Thomas,Corporate,Pakistan,Sialkot,East,P-497,Electronics,Accessories,Gaming Mouse,4060.0,4,0.1,1006.55,Bank Transfer
ORD-1140,2025-03-03,2025-03-06,CUST-325,Samuel Barker,Home Office,Pakistan,Islamabad,Central,P-223,Office Supplies,Paper,A4 Printing Paper,18.0,1,0.07,5.57,Credit Card
ORD-2421,2025-03-03,2025-03-04,CUST-871,Dr. Dawn Adams DDS,Home Office,Pakistan,Lahore,North,P-803,Furniture,Storage,Filing Cabinet,1632.0,4,0.17,268.46,Cash
ORD-1048,2025-03-04,2025-03-08,CUST-493,Rebecca Lee,Consumer,Pakistan,Rawalpindi,North,P-968,Office Supplies,Binders,Document Binder Set,346.0,2,0.08,108.83,Credit Card
ORD-3124,2025-03-05,2025-03-06,CUST-953,Morgan Kim,Corporate,Pakistan,Karachi,South,P-409,Office Supplies,Paper,A4 Printing Paper,206.0,2,0.07,59.78,Debit Card
ORD-3055,2025-03-07,2025-03-10,CUST-286,Justin Mcdaniel,Consumer,Pakistan,Islamabad,Central,P-850,Technology,Monitors,Samsung Monitor,3826.0,2,0.17,776.63,Bank Transfer
ORD-2955,2025-03-07,2025-03-08,CUST-108,Nancy Hunter,Consumer,Pakistan,Sialkot,East,P-712,Office Supplies,Pens,Premium Pen Pack,396.0,3,0.08,95.7,Credit Card
ORD-3314,2025-03-07,2025-03-08,CUST-196,Michelle Hobbs,Consumer,Pakistan,Islamabad,Central,P-630,Office Supplies,Binders,Document Binder Set,60.0,5,0.02,11.03,Bank Transfer
ORD-2640,2025-03-09,2025-03-11,CUST-946,Elizabeth Ramirez,Home Office,Pakistan,Hyderabad,South,P-428,Technology,Tablets,iPad Air,9768.0,4,0.13,942.01,Cash
ORD-2336,2025-03-10,2025-03-14,CUST-298,Angelica Malone,Corporate,Pakistan,Rawalpindi,North,P-654,Electronics,Accessories,Wireless Earbuds,897.0,1,0.04,130.16,Bank Transfer
ORD-1826,2025-03-10,2025-03-13,CUST-476,Martin Gonzales,Corporate,Pakistan,Quetta,West,P-483,Technology,Monitors,Samsung Monitor,1224.0,2,0.01,179.06,Debit Card
ORD-2978,2025-03-13,2025-03-15,CUST-904,Teresa Harrison,Corporate,Pakistan,Karachi,South,P-300,Office Supplies,Pens,Premium Pen Pack,129.0,1,0.08,15.99,Credit Card
ORD-2495,2025-03-13,2025-03-18,CUST-614,Ashley Jennings,Consumer,Pakistan,Sialkot,East,P-167,Office Supplies,Pens,Premium Pen Pack,408.0,4,0.0,52.79,Cash
ORD-3826,2025-03-13,2025-03-15,CUST-992,Robert Gallagher,Consumer,Pakistan,Sialkot,East,P-417,Electronics,Accessories,Wireless Earbuds,3530.0,5,0.19,444.34,Debit Card
ORD-1927,2025-03-13,2025-03-14,CUST-665,Jill Skinner DDS,Corporate,Pakistan,Karachi,South,P-715,Furniture,Storage,Filing Cabinet,294.0,1,0.08,66.86,Debit Card
ORD-1755,2025-03-13,2025-03-14,CUST-299,Melanie Obrien,Corporate,Pakistan,Faisalabad,East,P-315,Electronics,Accessories,Gaming Mouse,986.0,1,0.2,177.85,Cash
ORD-2963,2025-03-14,2025-03-16,CUST-450,Randy Warren,Home Office,Pakistan,Karachi,South,P-161,Office Supplies,Pens,Premium Pen Pack,285.0,3,0.01,81.17,Credit Card
ORD-2361,2025-03-16,2025-03-20,CUST-582,Jacqueline Hess,Consumer,Pakistan,Rawalpindi,North,P-743,Office Supplies,Pens,Premium Pen Pack,78.0,1,0.06,15.58,Credit Card
ORD-3870,2025-03-17,2025-03-21,CUST-496,Charles Johnson,Home Office,Pakistan,Islamabad,Central,P-440,Office Supplies,Paper,A4 Printing Paper,940.0,5,0.0,119.79,Cash
ORD-1116,2025-03-17,2025-03-20,CUST-593,Brittany Wright,Consumer,Pakistan,Rawalpindi,North,P-103,Office Supplies,Pens,Premium Pen Pack,34.0,1,0.05,4.36,Cash
ORD-3148,2025-03-17,2025-03-19,CUST-463,Stephanie Cook,Home Office,Pakistan,Sialkot,East,P-154,Electronics,Phones,iPhone 13,5288.0,4,0.0,1682.16,Debit Card
ORD-2534,2025-03-17,2025-03-19,CUST-402,Haley Moore,Corporate,Pakistan,Sialkot,East,P-421,Furniture,Chairs,Office Chair,2370.0,5,0.09,252.61,Bank Transfer
ORD-1203,2025-03-17,2025-03-21,CUST-552,William Phillips,Home Office,Pakistan,Multan,West,P-944,Electronics,Accessories,Wireless Earbuds,1959.0,3,0.01,466.57,Debit Card
ORD-1488,2025-03-20,2025-03-24,CUST-948,Jimmy Hardin,Corporate,Pakistan,Multan,West,P-908,Furniture,Tables,Office Desk,615.0,3,0.14,145.01,Bank Transfer
ORD-1599,2025-03-20,2025-03-22,CUST-372,Kari Young,Home Office,Pakistan,Islamabad,Central,P-393,Technology,Tablets,iPad Air,5265.0,5,0.07,1357.42,Credit Card
ORD-1958,2025-03-22,2025-03-27,CUST-116,Clifford Shelton,Home Office,Pakistan,Islamabad,Central,P-155,Office Supplies,Pens,Premium Pen Pack,374.0,2,0.02,89.51,Debit Card
ORD-1395,2025-03-22,2025-03-25,CUST-853,Craig Wong,Consumer,Pakistan,Islamabad,Central,P-220,Office Supplies,Binders,Document Binder Set,385.0,5,0.04,62.93,Debit Card
ORD-1659,2025-03-22,2025-03-26,CUST-962,Daniel Barton,Consumer,Pakistan,Hyderabad,South,P-143,Office Supplies,Pens,Premium Pen Pack,133.0,1,0.01,31.26,Debit Card
ORD-1054,2025-03-23,2025-03-24,CUST-352,Heather Little,Corporate,Pakistan,Islamabad,Central,P-329,Furniture,Storage,Filing Cabinet,3785.0,5,0.14,1006.61,Bank Transfer
ORD-2197,2025-03-23,2025-03-25,CUST-897,Rachel Vasquez,Home Office,Pakistan,Multan,West,P-481,Office Supplies,Pens,Premium Pen Pack,112.0,2,0.14,17.77,Bank Transfer
ORD-3585,2025-03-23,2025-03-28,CUST-555,Barbara Fleming,Home Office,Pakistan,Faisalabad,East,P-875,Electronics,Accessories,Wireless Earbuds,2922.0,3,0.09,609.13,Debit Card
ORD-2455,2025-03-24,2025-03-26,CUST-657,William Blair,Home Office,Pakistan,Rawalpindi,North,P-749,Technology,Monitors,Samsung Monitor,1828.0,2,0.16,180.44,Debit Card
ORD-2937,2025-03-25,2025-03-30,CUST-949,Karina Patel,Home Office,Pakistan,Quetta,West,P-721,Furniture,Chairs,Office Chair,824.0,4,0.16,191.72,Bank Transfer
ORD-2538,2025-03-26,2025-03-29,CUST-994,Alexis Carter,Consumer,Pakistan,Hyderabad,South,P-527,Electronics,Phones,iPhone 13,1085.0,1,0.08,335.45,Debit Card
ORD-2526,2025-03-26,2025-03-27,CUST-346,Lance Mitchell,Home Office,Pakistan,Islamabad,Central,P-954,Electronics,Accessories,Gaming Mouse,2937.0,3,0.13,878.63,Debit Card
ORD-3299,2025-03-26,2025-03-30,CUST-980,Gabrielle Ayala,Corporate,Pakistan,Quetta,West,P-792,Electronics,Accessories,Wireless Earbuds,4124.0,4,0.19,960.79,Cash
ORD-1270,2025-03-26,2025-03-28,CUST-174,Michael Harris,Corporate,Pakistan,Lahore,North,P-378,Office Supplies,Paper,A4 Printing Paper,43.0,1,0.07,8.5,Debit Card
ORD-2547,2025-03-27,2025-03-29,CUST-289,Samantha Huynh,Home Office,Pakistan,Islamabad,Central,P-983,Furniture,Tables,Office Desk,2200.0,5,0.03,712.43,Cash
ORD-2171,2025-03-27,2025-03-28,CUST-654,Mr. Joshua Lin III,Corporate,Pakistan,Islamabad,Central,P-958,Electronics,Phones,iPhone 13,1275.0,1,0.04,399.21,Cash
ORD-3431,2025-03-28,2025-04-01,CUST-248,Thomas Gardner,Consumer,Pakistan,Karachi,South,P-197,Electronics,Accessories,Wireless Earbuds,3057.0,3,0.11,892.89,Credit Card
ORD-1183,2025-03-28,2025-04-02,CUST-684,Kurt Pace,Home Office,Pakistan,Rawalpindi,North,P-856,Office Supplies,Binders,Document Binder Set,164.0,2,0.17,47.42,Bank Transfer
ORD-1058,2025-03-28,2025-04-02,CUST-447,Juan Johnston,Home Office,Pakistan,Faisalabad,East,P-289,Furniture,Storage,Filing Cabinet,1856.0,2,0.13,462.64,Debit Card
